Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
GvkGa6qg,05/05/2025,14:00,TURKEY,TURKEY: SUPER LIG,Kasimpasa,Trabzonspor,2.2,3.9,2.8,1.4,2.88,1.36,3.0,05/05/2025 14:00
KjjphxWI,05/05/2025,09:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Mazidagi,Silivrispor,,,,,,,,05/05/2025 09:00
Q9lUeKWg,05/05/2025,10:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Kirikkale FK,K. İstiklalspor,2.62,3.0,2.55,2.12,1.57,,,05/05/2025 10:00
ba4k32vK,05/05/2025,10:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Kucukcekmece,52 Orduspor,2.25,3.0,3.05,2.07,1.6,,,05/05/2025 10:00
WUJ2AJom,05/05/2025,10:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Kutahyaspor,Musspor,,,,,,,,05/05/2025 10:00
UatUr7jS,05/05/2025,11:05,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Al Bataeh,Bani Yas,2.12,3.45,3.15,1.7,2.05,1.57,2.25,05/05/2025 11:05
YDdROoad,05/05/2025,13:45,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: UAE LEAGUE,Ajman,Al Urooba,1.6,4.1,4.8,1.57,2.25,1.65,2.12,05/05/2025 13:45
xzZmPaAt,05/05/2025,09:00,UZBEKISTAN,UZBEKISTAN: PRO LIGA,Olympic,FarDU,,,,,,,,05/05/2025 09:00
QwjNNkKi,05/05/2025,07:00,VIETNAM,VIETNAM: V.LEAGUE 1,Quang Nam,Cong An Ha Noi,3.3,3.35,1.95,1.88,1.72,1.75,1.85,05/05/2025 07:00
fXpmEMfE,05/05/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,Herentals,Triangle,1.95,2.62,4.6,,,,,05/05/2025 10:00
