Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
A9Mj8c9b,09/05/2025,14:00,LITHUANIA,LITHUANIA: A LYGA,Dziugas Telsiai,Kauno Zalgiris,5.0,3.45,1.62,2.02,1.62,,,09/05/2025 14:00
G2iiqfcf,09/05/2025,10:00,MACAO,MACAO: ELITE LEAGUE,Shao Jiang,Sporting Macau,,,,,,,,09/05/2025 10:00
YN9Rlj2K,09/05/2025,15:30,MALTA,MALTA: PREMIER LEAGUE - PLAY OFFS - 3RD PLACE,Sliema,Floriana,,,,,,,,09/05/2025 15:30
8reXFGIi,09/05/2025,13:15,MALTA,MALTA: PREMIER LEAGUE - RELEGATION,Naxxar,Melita,,,,,,,,09/05/2025 13:15
OxrGCpZH,09/05/2025,21:00,MARTINIQUE,MARTINIQUE: TROPHEE GERARD JANVION,CS Case-Pilote,Emulation,,,,,,,,09/05/2025 21:00
8thiIl5t,09/05/2025,21:00,MARTINIQUE,MARTINIQUE: TROPHEE GERARD JANVION,Golden Star,Espoir,,,,,,,,09/05/2025 21:00
fcjaGSZh,09/05/2025,21:00,MARTINIQUE,MARTINIQUE: TROPHEE GERARD JANVION,New Club,Aiglon Lamentin,,,,,,,,09/05/2025 21:00
lIIwe69d,09/05/2025,00:10,MEXICO,MEXICO: LIGA MX - CLAUSURA - PLAY OFFS - QUARTER-FINALS,Club Leon,Cruz Azul,3.3,3.3,2.2,1.9,1.9,1.7,2.05,09/05/2025 00:10
ERdiFTEb,09/05/2025,23:00,MEXICO,MEXICO: LIGA MX WOMEN - CLAUSURA - PLAY OFFS - FINAL,Pachuca W,Club America W,,,,,,,,09/05/2025 23:00
EZULbBcL,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Cambuur,Maastricht,1.25,6.0,10.0,1.25,4.0,1.53,2.38,09/05/2025 15:00
ptbWmfq3,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Dordrecht,FC Volendam,1.95,4.33,3.1,1.36,3.1,1.36,3.0,09/05/2025 15:00
6enunYDF,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Helmond,De Graafschap,3.1,3.8,2.05,1.44,2.7,1.44,2.63,09/05/2025 15:00
ELkmpCrS,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Jong Ajax,Oss,1.75,4.2,3.9,1.53,2.4,1.53,2.38,09/05/2025 15:00
ImoJvj6k,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Jong AZ,Excelsior,4.0,4.5,1.67,1.3,3.5,1.36,3.0,09/05/2025 15:00
j1qRxUz2,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Jong PSV,Jong Utrecht,1.62,4.75,4.33,1.36,3.1,1.4,2.75,09/05/2025 15:00
69RD0XS8,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Roda,Eindhoven FC,1.8,4.1,3.7,1.48,2.6,1.5,2.5,09/05/2025 15:00
b76hgkLr,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Telstar,FC Emmen,1.9,4.0,3.5,1.53,2.4,1.5,2.5,09/05/2025 15:00
tjb9k7K7,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Venlo,Den Haag,3.4,3.9,1.95,1.62,2.25,1.57,2.25,09/05/2025 15:00
pO40iTke,09/05/2025,15:00,NETHERLANDS,NETHERLANDS: EERSTE DIVISIE,Vitesse,Den Bosch,2.1,4.1,2.9,1.53,2.4,1.5,2.5,09/05/2025 15:00
lrW9oNIs,09/05/2025,14:30,NETHERLANDS,NETHERLANDS: TWEEDE DIVISIE,Jong Sparta Rotterdam,Quick Boys,,,,,,,,09/05/2025 14:30
rLBnbcbs,09/05/2025,12:00,NIGER,NIGER: SUPER LIGUE,Urana,Jangorzo,,,,,,,,09/05/2025 12:00
Kpa9DmcJ,09/05/2025,15:45,NORTHERN IRELAND,NORTHERN IRELAND: NIFL CHAMPIONSHIP - RELEGATION - FINAL,Ballyclare,Queens Univ.,,,,,,,,09/05/2025 15:45
ObT13AwB,09/05/2025,17:00,PARAGUAY,PARAGUAY: COPA DE PRIMERA - APERTURA,Sportivo Trinidense,2 de Mayo,2.25,3.2,3.2,2.25,1.62,1.91,1.8,09/05/2025 17:00
8ljZp2Nq,09/05/2025,19:30,PARAGUAY,PARAGUAY: COPA DE PRIMERA - APERTURA,Atl. Tembetary,Nacional Asuncion,3.1,3.25,2.25,2.4,1.53,2.1,1.67,09/05/2025 19:30
Q1CtZMng,09/05/2025,17:30,PERU,PERU: LIGA 1 - APERTURA,Comerciantes Unidos,Binacional,2.0,3.25,3.8,1.85,1.95,1.67,2.1,09/05/2025 17:30
vwGBt7rT,09/05/2025,13:00,POLAND,POLAND: EKSTRAKLASA,Motor Lublin,Piast Gliwice,2.55,3.2,2.8,2.05,1.75,1.8,1.95,09/05/2025 13:00
f7o3vaeo,09/05/2025,15:30,POLAND,POLAND: EKSTRAKLASA,Gornik Zabrze,Slask Wroclaw,2.2,3.6,3.0,1.73,2.08,1.62,2.2,09/05/2025 15:30
AZefQbhm,09/05/2025,13:00,POLAND,POLAND: DIVISION 1,S. Wola,Pruszkow,2.1,3.1,3.25,2.05,1.8,1.8,1.91,09/05/2025 13:00
4Yl3OxNa,09/05/2025,15:30,POLAND,POLAND: DIVISION 1,Tychy,Wisla,3.75,3.6,1.8,1.7,2.1,1.67,2.1,09/05/2025 15:30
2JuW7qFd,09/05/2025,07:00,POLAND,POLAND: CENTRAL YOUTH LEAGUE,Slask W. U19,S. Rzeszow U19,,,,,,,,09/05/2025 07:00
IDdMKL5k,09/05/2025,16:15,PORTUGAL,PORTUGAL: LIGA PORTUGAL 2,Feirense,Mafra,1.95,3.3,3.7,2.25,1.62,2.0,1.73,09/05/2025 16:15
2eBNYqW0,09/05/2025,12:00,ROMANIA,ROMANIA 1,Gloria Buzau,Unirea Slobozia,6.5,4.2,1.42,2.0,1.8,2.2,1.62,09/05/2025 12:00
MNzkKpH7,09/05/2025,15:00,ROMANIA,ROMANIA 1,Sepsi Sf. Gheorghe,FC Botosani,2.4,3.2,2.8,2.1,1.7,1.83,1.83,09/05/2025 15:00
WCnJUrwS,09/05/2025,11:00,SÃO TOMÉ AND PRÍNCIPE,SÃO TOMÉ AND PRÍNCIPE: CAMPEONATO NACIONAL,UDRA,Praia Cruz,,,,,,,,09/05/2025 11:00
EZCVA4Lr,09/05/2025,15:00,SAUDI ARABIA,SAUDI ARABIA: KING CUP - FINAL,Al Ittihad,Al Qadisiya,,,,,,,,09/05/2025 15:00
KYY8lCmA,09/05/2025,15:45,SCOTLAND,SCOTLAND: PREMIERSHIP - RELEGATION - QUARTER-FINALS,Ayr,Partick Thistle,2.0,3.3,3.75,1.88,1.93,1.75,2.0,09/05/2025 15:45
Ey894yUr,09/05/2025,13:15,SIERRA LEONE,SIERRA LEONE: PREMIER LEAGUE,Abacha City,Bullom Stars,,,,,,,,09/05/2025 13:15
6iMI0gT7,09/05/2025,13:15,SIERRA LEONE,SIERRA LEONE: PREMIER LEAGUE,Mighty Blackpool,Kamboi Eagles,,,,,,,,09/05/2025 13:15
t0Rx0vhd,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,FK Humenne,Samorin,,,,,,,,09/05/2025 12:00
l2nb7MaM,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,L. Mikulas,Zilina B,,,,,,,,09/05/2025 12:00
6sDfm18j,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,Lubovna,Zvolen,,,,,,,,09/05/2025 12:00
f3gk9rV9,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,Petrzalka,Malzenice,,,,,,,,09/05/2025 12:00
86JONsp3,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,Povazska Bystrica,Pohronie,,,,,,,,09/05/2025 12:00
pYXT10Nq,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,Presov,Slovan Bratislava B,,,,,,,,09/05/2025 12:00
nwjsB40c,09/05/2025,12:00,SLOVAKIA,SLOVAKIA: 2. LIGA,Z. Moravce-Vrable,Puchov,,,,,,,,09/05/2025 12:00
MP39J3Vs,09/05/2025,09:45,SOMALIA,SOMALIA: NATIONAL LEAGUE,Horseed,Heegan,,,,,,,,09/05/2025 09:45
84O3FB24,09/05/2025,15:30,SPAIN,SPAIN 2,Cadiz CF,Almeria,3.2,3.3,2.25,1.88,1.98,1.67,2.1,09/05/2025 15:30
AN97XtsQ,09/05/2025,20:00,SURINAME,SURINAME: SML,Inter Moengotapoe,Broki,,,,,,,,09/05/2025 20:00
dMbSyNDD,09/05/2025,14:00,SWEDEN,SWEDEN: ALLSVENSKAN WOMEN,Malmo FF W,Alingsas W,,,,,,,,09/05/2025 14:00
8UPAEboe,09/05/2025,14:30,SWITZERLAND,SWITZERLAND: CHALLENGE LEAGUE,Lausanne Ouchy,Bellinzona,2.12,3.35,3.2,1.78,1.93,1.65,2.12,09/05/2025 14:30
lS99GKGr,09/05/2025,14:30,SWITZERLAND,SWITZERLAND: CHALLENGE LEAGUE,Schaffhausen,Stade Nyonnais,2.62,3.45,2.45,1.62,2.15,1.52,2.35,09/05/2025 14:30
IumxZSW9,09/05/2025,14:30,SWITZERLAND,SWITZERLAND: CHALLENGE LEAGUE,Xamax,Etoile-Carouge,3.15,3.75,2.02,1.53,2.35,1.5,2.42,09/05/2025 14:30
MDgTzk2c,09/05/2025,15:15,SWITZERLAND,SWITZERLAND: CHALLENGE LEAGUE,Aarau,Wil,1.62,3.9,4.75,1.6,2.18,1.65,2.12,09/05/2025 15:15
Q1Cec8b4,09/05/2025,09:00,TAJIKISTAN,TAJIKISTAN: VYSSHAYA LIGA,Khosilot Parkhar,Khujand,,,,,,,,09/05/2025 09:00
bFA3enTG,09/05/2025,09:00,TAJIKISTAN,TAJIKISTAN: VYSSHAYA LIGA,Panjsher,Eskhata,,,,,,,,09/05/2025 09:00
vkhRcexp,09/05/2025,19:00,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO: TT PREMIER LEAGUE,Police,Morvant Caledonia Utd,,,,,,,,09/05/2025 19:00
bi8SeZ6d,09/05/2025,21:00,TRINIDAD AND TOBAGO,TRINIDAD AND TOBAGO: TT PREMIER LEAGUE,San Juan Jabloteh,Eagles FC,,,,,,,,09/05/2025 21:00
2TjQDd43,09/05/2025,14:00,TURKEY,TURKEY: SUPER LIG,Basaksehir,Fenerbahce,4.0,3.9,1.8,1.67,2.15,1.67,2.1,09/05/2025 14:00
MwNL2We2,09/05/2025,14:00,TURKEY,TURKEY: SUPER LIG,Gaziantep,Alanyaspor,2.4,3.4,2.75,1.7,2.1,1.57,2.25,09/05/2025 14:00
nPxwfb16,09/05/2025,09:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,K. İstiklalspor,Kirikkale FK,,,,,,,,09/05/2025 09:00
SdDB8cGa,09/05/2025,09:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Musspor,Kutahyaspor,,,,,,,,09/05/2025 09:00
zaYWFuOP,09/05/2025,10:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,Silivrispor,Mazidagi,,,,,,,,09/05/2025 10:00
IqoMct2s,09/05/2025,14:00,TURKEY,TURKEY: 3. LIG PLAY OFFS - QUARTER-FINALS,52 Orduspor,Kucukcekmece,,,,,,,,09/05/2025 14:00
U38foLCs,09/05/2025,09:00,TURKMENISTAN,TURKMENISTAN: YOKARY LIGA,Merw,FC Asgabat,,,,,,,,09/05/2025 09:00
jJd3qasf,09/05/2025,09:00,TURKMENISTAN,TURKMENISTAN: YOKARY LIGA,Sagadam,Nebitci,,,,,,,,09/05/2025 09:00
lpgosgCj,09/05/2025,09:30,UKRAINE,UKRAINE: PREMIER LEAGUE,FK Zorya Luhansk,Shakhtar Donetsk,8.5,5.0,1.29,1.57,2.12,1.98,1.65,09/05/2025 09:30
bev3UFSp,09/05/2025,12:00,UKRAINE,UKRAINE: PREMIER LEAGUE,Polissya Zhytomyr,Dyn. Kyiv,4.35,3.4,1.78,2.12,1.57,2.0,1.65,09/05/2025 12:00
bwHVErY2,09/05/2025,12:30,UNITED ARAB EMIRATES,UNITED ARAB EMIRATES: PRESIDENTS CUP - FINAL,Al Sharjah,Shabab Al-Ahli Dubai,3.0,2.7,2.6,1.88,1.72,1.57,2.1,09/05/2025 12:30
0hlcfZbe,09/05/2025,20:00,USA,USA: USL CHAMPIONSHIP,North Carolina,Orange County SC,2.1,3.2,3.2,2.02,1.7,1.82,1.9,09/05/2025 20:00
ficM7rnL,09/05/2025,21:00,USA,USA: NWSL WOMEN,Racing Louisville W,Gotham W,4.7,3.25,1.7,2.27,1.5,,,09/05/2025 21:00
O6mh2M9r,09/05/2025,23:30,USA,USA: NWSL WOMEN,Angel City W,Utah Royals W,1.98,3.3,3.35,1.9,1.72,,,09/05/2025 23:30
2Bg7zuRr,09/05/2025,10:00,UZBEKISTAN,UZBEKISTAN: SUPER LEAGUE,Andijan,Neftchi Fargona,,,,,,,,09/05/2025 10:00
r7MtKJt2,09/05/2025,12:15,UZBEKISTAN,UZBEKISTAN: SUPER LEAGUE,Din. Samarkand,Termez Surkhon,,,,,,,,09/05/2025 12:15
Y3gVLTl4,09/05/2025,09:15,VIETNAM,VIETNAM: V.LEAGUE 1,Cong An Ha Noi,Hong Linh Ha Tinh,,,,,,,,09/05/2025 09:15
fJsvK7JG,09/05/2025,09:15,VIETNAM,VIETNAM: V.LEAGUE 1,Ho Chi Minh,Hai Phong,,,,,,,,09/05/2025 09:15
nN9HCl8b,09/05/2025,04:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Ukraine U16,Hungary U16,,,,,,,,09/05/2025 04:00
dSmlkTRq,09/05/2025,05:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,North Macedonia U16,Slovakia U16,,,,,,,,09/05/2025 05:00
zJEfqskT,09/05/2025,09:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Finland U16,Greece U16,,,,,,,,09/05/2025 09:00
4hidm7dd,09/05/2025,13:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Montenegro U16,Serbia U16,,,,,,,,09/05/2025 13:00
KEbiIlaK,09/05/2025,06:00,WORLD,WORLD: FRIENDLY INTERNATIONAL WOMEN,Croatia U16 W,Ukraine U16 W,,,,,,,,09/05/2025 06:00
2Z1GCSMs,09/05/2025,12:00,WORLD,WORLD: FRIENDLY INTERNATIONAL WOMEN,Hungary U16 W,Morocco U17 W,,,,,,,,09/05/2025 12:00
