Id,Date,Time,Country,League,Home,Away,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_BTTS_Yes,Odd_BTTS_No,Time_Str
OSEvZurf,14/06/2025,17:30,URUGUAY,URUGUAY: LIGA AUF URUGUAYA - TORNEO INTERMEDIO,Racing Montevideo,Nacional,4.75,3.6,1.7,2.0,1.8,1.91,1.8,14/06/2025 17:30
8hI3XS6k,14/06/2025,20:00,URUGUAY,URUGUAY: LIGA AUF URUGUAYA - TORNEO INTERMEDIO,Defensor Sp.,Liverpool M.,2.75,3.0,2.5,2.2,1.65,1.83,1.83,14/06/2025 20:00
0MXUepVF,14/06/2025,17:30,USA,USA: MLS,St. Louis City,Los Angeles Galaxy,2.05,3.6,3.4,1.6,2.3,1.53,2.38,14/06/2025 17:30
O2sKZgED,14/06/2025,20:30,USA,USA: MLS,Columbus Crew,Vancouver Whitecaps,1.83,4.0,3.9,1.6,2.3,1.62,2.2,14/06/2025 20:30
SzlByGq1,14/06/2025,20:30,USA,USA: MLS,New England Revolution,FC Cincinnati,2.5,3.4,2.75,1.7,2.1,1.57,2.25,14/06/2025 20:30
KAp3wxFl,14/06/2025,20:30,USA,USA: MLS,Philadelphia Union,Charlotte,1.9,3.9,3.8,1.57,2.35,1.53,2.38,14/06/2025 20:30
zNSgnXcJ,14/06/2025,21:30,USA,USA: MLS,Austin FC,New York Red Bulls,2.1,3.3,3.6,2.1,1.7,1.91,1.91,14/06/2025 21:30
SdPolgT6,14/06/2025,21:30,USA,USA: MLS,Chicago Fire,Nashville SC,2.55,3.5,2.6,1.53,2.4,1.44,2.63,14/06/2025 21:30
6sywjFbf,14/06/2025,21:30,USA,USA: MLS,Houston Dynamo,CF Montreal,1.67,3.9,5.0,1.8,2.0,1.8,1.95,14/06/2025 21:30
GdU5cc6K,14/06/2025,21:30,USA,USA: MLS,Minnesota United,San Diego FC,2.0,3.6,3.6,1.83,1.98,1.7,2.05,14/06/2025 21:30
bHXUiyUs,14/06/2025,21:30,USA,USA: MLS,Sporting Kansas City,FC Dallas,2.0,3.5,3.7,1.7,2.1,1.62,2.2,14/06/2025 21:30
YBc9lNvm,14/06/2025,22:30,USA,USA: MLS,Colorado Rapids,Orlando City,3.0,3.6,2.25,1.62,2.25,1.53,2.38,14/06/2025 22:30
xtCwfqHP,14/06/2025,22:30,USA,USA: MLS,Real Salt Lake,DC United,1.8,3.8,4.2,1.73,2.08,1.7,2.05,14/06/2025 22:30
EggKIOa3,14/06/2025,19:00,USA,USA: USL CHAMPIONSHIP,Loudoun,Detroit,2.0,3.4,3.3,1.98,1.75,1.85,1.87,14/06/2025 19:00
8GUF7bi2,14/06/2025,20:00,USA,USA: USL CHAMPIONSHIP,Hartford Athletic,Charleston,4.75,3.85,1.6,1.65,2.1,1.7,2.05,14/06/2025 20:00
0jR79KMk,14/06/2025,20:00,USA,USA: USL CHAMPIONSHIP,Indy Eleven,Pittsburgh,1.98,3.25,3.5,2.1,1.65,1.9,1.8,14/06/2025 20:00
ALnTG2UF,14/06/2025,20:00,USA,USA: USL CHAMPIONSHIP,Lexington,New Mexico,2.7,3.3,2.35,1.9,1.8,1.72,2.0,14/06/2025 20:00
QXCPdswp,14/06/2025,20:00,USA,USA: USL CHAMPIONSHIP,Rhode Island,North Carolina,2.18,3.4,2.9,1.85,1.85,1.72,2.0,14/06/2025 20:00
fqwo4PpA,14/06/2025,20:30,USA,USA: USL CHAMPIONSHIP,Tampa Bay,Miami FC,1.72,3.85,3.9,1.65,2.1,1.65,2.1,14/06/2025 20:30
Ma6YfL7d,14/06/2025,21:00,USA,USA: USL CHAMPIONSHIP,Louisville City,Birmingham,1.47,4.25,5.5,1.65,2.12,1.8,1.9,14/06/2025 21:00
OOC2V1q9,14/06/2025,21:30,USA,USA: USL CHAMPIONSHIP,FC Tulsa,Phoenix Rising,2.02,3.4,3.2,1.82,1.88,1.7,2.02,14/06/2025 21:30
Q7TYNJyq,14/06/2025,22:00,USA,USA: USL CHAMPIONSHIP,Colorado Springs,Oakland Roots,1.6,3.8,4.8,1.85,1.85,1.9,1.82,14/06/2025 22:00
dxBATuEL,14/06/2025,22:00,USA,USA: USL CHAMPIONSHIP,El Paso,Orange County SC,1.98,3.4,3.3,1.85,1.85,1.72,2.0,14/06/2025 22:00
GIkyFtaS,14/06/2025,23:30,USA,USA: USL CHAMPIONSHIP,Las Vegas Lights,Monterey Bay,2.18,3.2,3.05,2.05,1.7,1.85,1.85,14/06/2025 23:30
8jXq5qRF,14/06/2025,18:00,USA,USA: NWSL WOMEN,Chicago W,Seattle Reign W,2.7,3.25,2.32,1.98,1.65,,,14/06/2025 18:00
EkaHnyBl,14/06/2025,20:30,USA,USA: NWSL WOMEN,Kansas City Current W,Racing Louisville W,1.4,4.15,6.3,1.78,1.83,,,14/06/2025 20:30
z5mQpFu1,14/06/2025,23:00,USA,USA: NWSL WOMEN,Angel City W,North Carolina Courage W,1.65,3.6,4.45,1.82,1.8,,,14/06/2025 23:00
8z9BsUsQ,14/06/2025,20:30,USA,USA: USL SUPER LEAGUE WOMEN - PLAY OFFS - FINAL,Tampa Bay Sun W,Fort Lauderdale W,1.9,3.25,3.95,2.07,1.6,1.91,1.7,14/06/2025 20:30
hYijA3ET,14/06/2025,12:00,UZBEKISTAN,UZBEKISTAN: SUPER LEAGUE,Bunyodkor,Pakhtakor,4.0,3.2,1.9,2.0,1.65,1.82,1.78,14/06/2025 12:00
Yk65eLEq,14/06/2025,12:00,UZBEKISTAN,UZBEKISTAN: SUPER LEAGUE,OKMK,Shortan Guzor,1.27,4.75,11.0,1.7,1.93,2.15,1.55,14/06/2025 12:00
6uMQ23M9,14/06/2025,12:00,UZBEKISTAN,UZBEKISTAN: SUPER LEAGUE,Qizilqum,Sogdiana,3.55,3.0,2.1,2.22,1.52,1.93,1.7,14/06/2025 12:00
YuLGj7Kt,14/06/2025,18:30,VENEZUELA,VENEZUELA: LIGA FUTVE - APERTURA - FINAL - FINAL,Universidad Central,Dep. Tachira,3.25,2.85,2.32,2.32,1.47,1.93,1.7,14/06/2025 18:30
drh9vvQj,14/06/2025,09:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Iran U20,Uzbekistan U20,,,,,,,,14/06/2025 09:00
QTOVu92U,14/06/2025,09:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Tunisia U17,Mauritania U17,,,,,,,,14/06/2025 09:00
lxue2sIc,14/06/2025,13:00,WORLD,WORLD: FRIENDLY INTERNATIONAL,Tajikistan U20,Kyrgyzstan U20,,,,,,,,14/06/2025 13:00
EBdbWRyQ,14/06/2025,09:00,WORLD,WORLD: CLUB FRIENDLY,Dachau (Ger),VfB Hallbergmoos-Goldach (Ger),,,,,,,,14/06/2025 09:00
llVvGAfD,14/06/2025,09:30,WORLD,WORLD: CLUB FRIENDLY,Rimpar (Ger),Wurzburger Kickers (Ger),,,,,,,,14/06/2025 09:30
bcyN55aM,14/06/2025,10:00,WORLD,WORLD: CLUB FRIENDLY,Waregem (Bel),Rac. Waregem (Bel),,,,,,,,14/06/2025 10:00
lz0QdG5C,14/06/2025,10:30,WORLD,WORLD: CLUB FRIENDLY,Haverfordwest (Wal),Baglan Dragons (Wal),1.2,5.3,11.5,,,,,14/06/2025 10:30
ptx59jY0,14/06/2025,12:00,WORLD,WORLD: MAURICE REVELLO TOURNAMENT - PLACEMENT PLAY OFFS - 7TH PLACE,Mali U20,Japan U20,,,,,,,,14/06/2025 12:00
SzGBvV67,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,Bikita Minerals,Dynamos,2.02,2.75,3.95,,,,,14/06/2025 10:00
beOfrD7r,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,CAPS Utd,Chicken Inn,,,,,,,,14/06/2025 10:00
vBsOmZqL,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,GreenFuel,TelOne,,,,,,,,14/06/2025 10:00
6LR2tixe,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,Ngezi Platinum,Manica,,,,,,,,14/06/2025 10:00
GAB50CTQ,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,Platinum,ZPC Kariba,,,,,,,,14/06/2025 10:00
KrId2YbE,14/06/2025,10:00,ZIMBABWE,ZIMBABWE: PREMIER SOCCER LEAGUE,Yadah,Herentals,,,,,,,,14/06/2025 10:00
